iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
SYC,22/01/2021,16890,16890,,,1841,17.18,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,23/01/2021,18353,18353,,1463,1622,18.66,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,24/01/2021,,,,,1542,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,25/01/2021,19889,19889,,,1463,20.22,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,26/01/2021,22712,22712,,2823,1677,23.1,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,27/01/2021,25587,25587,,2875,1775,26.02,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,28/01/2021,28779,28779,,3192,1965,29.26,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,29/01/2021,30861,30861,,2082,1996,31.38,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,30/01/2021,,,,,1988,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,31/01/2021,,,,,2079,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,01/02/2021,35079,35079,,,2170,35.67,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,02/02/2021,36284,36284,,1205,1939,36.9,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,03/02/2021,37092,37087,5,808,1644,37.72,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,04/02/2021,,,,,1287,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,05/02/2021,,,,,1089,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,06/02/2021,39175,37589,1586,,987,39.84,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,07/02/2021,,,,,966,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,08/02/2021,41694,37714,3980,,945,42.4,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,09/02/2021,44423,37723,6700,2729,1163,45.17,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,10/02/2021,48061,37726,10335,3638,1567,48.87,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,11/02/2021,51819,37952,13867,3758,2005,52.69,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,12/02/2021,,,,,2203,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,13/02/2021,55980,41799,14181,,2401,56.92,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,14/02/2021,,,,,2383,,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,15/02/2021,58249,41808,16441,,2365,59.23,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,16/02/2021,59991,41815,18176,1742,2224,61,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,17/02/2021,61351,41839,19512,1360,1899,62.39,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,18/02/2021,63286,42621,20665,1935,1638,64.35,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,19/02/2021,65060,43461,21599,1774,1594,66.16,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,20/02/2021,65060,43461,21599,0,1297,66.16,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SYC,21/02/2021,65576,43977,21599,516,1209,66.68,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
SGP,11/01/2021,3400,3400,,,,0.06,Pfizer/BioNTech,Ministry of Health
SGP,12/01/2021,6200,6200,,2800,2800,0.11,Pfizer/BioNTech,Ministry of Health
SGP,13/01/2021,,,,,4090,,Pfizer/BioNTech,Ministry of Health
SGP,14/01/2021,,,,,4520,,Pfizer/BioNTech,Ministry of Health
SGP,15/01/2021,,,,,4735,,Pfizer/BioNTech,Ministry of Health
SGP,16/01/2021,,,,,4864,,Pfizer/BioNTech,Ministry of Health
SGP,17/01/2021,,,,,4950,,Pfizer/BioNTech,Ministry of Health
SGP,18/01/2021,,,,,5011,,Pfizer/BioNTech,Ministry of Health
SGP,19/01/2021,,,,,5380,,Pfizer/BioNTech,Ministry of Health
SGP,20/01/2021,,,,,5380,,Pfizer/BioNTech,Ministry of Health
SGP,21/01/2021,,,,,5380,,Pfizer/BioNTech,Ministry of Health
SGP,22/01/2021,60000,60000,,,5380,1.03,Pfizer/BioNTech,Ministry of Health
SGP,23/01/2021,,,,,6127,,Pfizer/BioNTech,Ministry of Health
SGP,24/01/2021,,,,,6874,,Pfizer/BioNTech,Ministry of Health
SGP,25/01/2021,,,,,7621,,Pfizer/BioNTech,Ministry of Health
SGP,26/01/2021,,,,,8369,,Pfizer/BioNTech,Ministry of Health
SGP,27/01/2021,113050,113000,50,,9116,1.93,Pfizer/BioNTech,Ministry of Health
SGP,28/01/2021,,,,,9847,,Pfizer/BioNTech,Ministry of Health
SGP,29/01/2021,,,,,10579,,Pfizer/BioNTech,Ministry of Health
SGP,30/01/2021,,,,,10563,,Pfizer/BioNTech,Ministry of Health
SGP,31/01/2021,155050,155000,50,,10547,2.65,Pfizer/BioNTech,Ministry of Health
SGP,01/02/2021,,,,,10885,,Pfizer/BioNTech,Ministry of Health
SGP,02/02/2021,181000,175000,6000,,11223,3.09,Pfizer/BioNTech,Ministry of Health
SGP,03/02/2021,,,,,11046,,Pfizer/BioNTech,Ministry of Health
SGP,04/02/2021,,,,,10886,,Pfizer/BioNTech,Ministry of Health
SGP,05/02/2021,,,,,10725,,Pfizer/BioNTech,Ministry of Health
SGP,06/02/2021,,,,,10564,,Pfizer/BioNTech,Ministry of Health
SGP,07/02/2021,,,,,10404,,Pfizer/BioNTech,Ministry of Health
SGP,08/02/2021,,,,,9889,,Pfizer/BioNTech,Ministry of Health
SGP,09/02/2021,,,,,9375,,Pfizer/BioNTech,Ministry of Health
SGP,10/02/2021,256000,250000,6000,,9375,4.38,Pfizer/BioNTech,Ministry of Health
SGP,11/02/2021,,,,,9893,,Pfizer/BioNTech,Ministry of Health
SGP,12/02/2021,,,,,10411,,Pfizer/BioNTech,Ministry of Health
SGP,13/02/2021,,,,,10929,,Pfizer/BioNTech,Ministry of Health
SGP,14/02/2021,,,,,11446,,Pfizer/BioNTech,Ministry of Health
SGP,15/02/2021,,,,,11964,,Pfizer/BioNTech,Ministry of Health
SGP,16/02/2021,,,,,12482,,Pfizer/BioNTech,Ministry of Health
SGP,17/02/2021,,,,,13000,,Pfizer/BioNTech,Ministry of Health
SGP,18/02/2021,360000,250000,110000,,13000,6.15,Pfizer/BioNTech,Ministry of Health
SVK,04/01/2021,0,0,,,,0,Pfizer/BioNTech,Ministry of Health
SVK,05/01/2021,425,425,,425,425,0.01,Pfizer/BioNTech,Ministry of Health
SVK,06/01/2021,6618,6618,,6193,3309,0.12,Pfizer/BioNTech,Ministry of Health
SVK,07/01/2021,13661,13661,,7043,4554,0.25,Pfizer/BioNTech,Ministry of Health
SVK,08/01/2021,20702,20702,,7041,5176,0.38,Pfizer/BioNTech,Ministry of Health
SVK,09/01/2021,22311,22311,,1609,4462,0.41,Pfizer/BioNTech,Ministry of Health
SVK,10/01/2021,25356,25356,,3045,4226,0.46,Pfizer/BioNTech,Ministry of Health
SVK,11/01/2021,29411,29411,,4055,4202,0.54,Pfizer/BioNTech,Ministry of Health
SVK,12/01/2021,39977,39977,,10566,5650,0.73,Pfizer/BioNTech,Ministry of Health
SVK,13/01/2021,46727,46727,,6750,5730,0.86,Pfizer/BioNTech,Ministry of Health
SVK,14/01/2021,54183,54183,,7456,5789,0.99,Pfizer/BioNTech,Ministry of Health
SVK,15/01/2021,62037,62037,,7854,5905,1.14,Pfizer/BioNTech,Ministry of Health
SVK,16/01/2021,63399,63399,,1362,5870,1.16,Pfizer/BioNTech,Ministry of Health
SVK,17/01/2021,63453,63453,,54,5442,1.16,Pfizer/BioNTech,Ministry of Health
SVK,18/01/2021,72256,71674,582,8803,6121,1.32,Pfizer/BioNTech,Ministry of Health
SVK,19/01/2021,80172,79129,1043,7916,5742,1.47,Pfizer/BioNTech,Ministry of Health
SVK,20/01/2021,88054,86147,1907,7882,5904,1.61,Pfizer/BioNTech,Ministry of Health
SVK,21/01/2021,95373,92818,2555,7319,5884,1.75,Pfizer/BioNTech,Ministry of Health
SVK,22/01/2021,102143,99455,2688,6770,5729,1.87,Pfizer/BioNTech,Ministry of Health
SVK,23/01/2021,102419,99731,2688,276,5574,1.88,Pfizer/BioNTech,Ministry of Health
SVK,24/01/2021,102419,99731,2688,0,5567,1.88,Pfizer/BioNTech,Ministry of Health
SVK,25/01/2021,111380,106399,4981,8961,5589,2.04,Pfizer/BioNTech,Ministry of Health
SVK,26/01/2021,118608,113371,5237,7228,5491,2.17,Pfizer/BioNTech,Ministry of Health
SVK,27/01/2021,125671,120162,5509,7063,5374,2.3,Pfizer/BioNTech,Ministry of Health
SVK,28/01/2021,135381,128350,7031,9710,5715,2.48,Pfizer/BioNTech,Ministry of Health
SVK,29/01/2021,147180,137815,9365,11799,6434,2.7,Pfizer/BioNTech,Ministry of Health
SVK,30/01/2021,148572,139204,9368,1392,6593,2.72,Pfizer/BioNTech,Ministry of Health
SVK,31/01/2021,148853,139317,9536,281,6633,2.73,Pfizer/BioNTech,Ministry of Health
SVK,01/02/2021,160613,148168,12445,11760,7033,2.94,Pfizer/BioNTech,Ministry of Health
SVK,02/02/2021,172870,156980,15890,12257,7752,3.17,Pfizer/BioNTech,Ministry of Health
SVK,03/02/2021,184575,166355,18220,11705,8415,3.38,Pfizer/BioNTech,Ministry of Health
SVK,04/02/2021,198996,175225,23771,14421,9088,3.64,Pfizer/BioNTech,Ministry of Health
SVK,05/02/2021,214041,183591,30450,15045,9552,3.92,Pfizer/BioNTech,Ministry of Health
SVK,06/02/2021,216825,185679,31146,2784,9750,3.97,Pfizer/BioNTech,Ministry of Health
SVK,07/02/2021,217005,185859,31146,180,9736,3.97,Pfizer/BioNTech,Ministry of Health
SVK,08/02/2021,228236,193204,35032,11231,9660,4.18,Pfizer/BioNTech,Ministry of Health
SVK,09/02/2021,243117,200544,42573,14881,10035,4.45,Pfizer/BioNTech,Ministry of Health
SVK,10/02/2021,256128,207046,49082,13011,10222,4.69,Pfizer/BioNTech,Ministry of Health
SVK,11/02/2021,269736,214053,55683,13608,10106,4.94,Pfizer/BioNTech,Ministry of Health
SVK,12/02/2021,283774,221698,62076,14038,9962,5.2,Pfizer/BioNTech,Ministry of Health
SVK,13/02/2021,288227,225732,62495,4453,10200,5.28,Pfizer/BioNTech,Ministry of Health
SVK,14/02/2021,299035,236335,62700,10808,11719,5.48,Pfizer/BioNTech,Ministry of Health
SVK,15/02/2021,312094,242597,69497,13059,11980,5.72,Pfizer/BioNTech,Ministry of Health
SVK,16/02/2021,323107,247265,75842,11013,11427,5.92,Pfizer/BioNTech,Ministry of Health
SVK,17/02/2021,334413,252513,81900,11306,11184,6.13,Pfizer/BioNTech,Ministry of Health
SVK,18/02/2021,345205,256708,88497,10792,10781,6.32,Pfizer/BioNTech,Ministry of Health
SVK,19/02/2021,358068,262842,95226,12863,10613,6.56,Pfizer/BioNTech,Ministry of Health
SVK,20/02/2021,364744,269235,95509,6676,10931,6.68,Pfizer/BioNTech,Ministry of Health
SVK,21/02/2021,370818,275309,95509,6074,10255,6.79,Pfizer/BioNTech,Ministry of Health
SVK,22/02/2021,382432,280503,101929,11614,10048,7,Pfizer/BioNTech,Ministry of Health
SVN,27/12/2020,5915,5915,,,,0.28,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,28/12/2020,7463,7463,,1548,1548,0.36,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,29/12/2020,8575,8575,,1112,1330,0.41,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,30/12/2020,9016,9016,,441,1034,0.43,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,31/12/2020,10730,10730,,1714,1204,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,01/01/2021,10878,10878,,148,993,0.52,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,02/01/2021,11282,11282,,404,894,0.54,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,03/01/2021,11837,11837,,555,846,0.57,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,04/01/2021,12928,12928,,1091,781,0.62,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,05/01/2021,15353,15353,,2425,968,0.74,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,06/01/2021,20461,20461,,5108,1635,0.98,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,07/01/2021,25745,25745,,5284,2145,1.24,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,08/01/2021,28936,28936,,3191,2580,1.39,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,09/01/2021,29184,29184,,248,2557,1.4,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,10/01/2021,29185,29185,,1,2478,1.4,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,11/01/2021,29669,29669,,484,2392,1.43,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,12/01/2021,31460,31460,,1791,2301,1.51,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,13/01/2021,36141,36141,,4681,2240,1.74,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,14/01/2021,42797,42797,,6656,2436,2.06,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,15/01/2021,47553,47553,,4756,2660,2.29,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,16/01/2021,47877,47877,,324,2670,2.3,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,17/01/2021,47881,47881,,4,2671,2.3,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,18/01/2021,48108,47943,165,227,2634,2.31,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,19/01/2021,50276,48496,1780,2168,2688,2.42,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,20/01/2021,54825,49665,5160,4549,2669,2.64,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,21/01/2021,59310,50948,8362,4485,2359,2.85,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,22/01/2021,61484,52152,9332,2174,1990,2.96,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,23/01/2021,62197,52382,9815,713,2046,2.99,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,24/01/2021,62346,52398,9948,149,2066,3,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,25/01/2021,62353,52400,9953,7,2035,3,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,26/01/2021,64142,52487,11655,1789,1981,3.09,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,27/01/2021,68964,52775,16189,4822,2020,3.32,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,28/01/2021,74913,53286,21627,5949,2229,3.6,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,29/01/2021,79425,53846,25579,4512,2563,3.82,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,30/01/2021,79529,53851,25678,104,2476,3.83,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,31/01/2021,79531,53851,25680,2,2455,3.83,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,01/02/2021,79587,53874,25713,56,2462,3.83,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,02/02/2021,80697,53890,26807,1110,2365,3.88,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,03/02/2021,85435,54038,31397,4738,2353,4.11,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,04/02/2021,92803,54696,38107,7368,2556,4.46,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,05/02/2021,98412,55060,43352,5609,2712,4.73,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,06/02/2021,99012,55088,43924,600,2783,4.76,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,07/02/2021,99012,55088,43924,0,2783,4.76,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,08/02/2021,99412,55488,43924,400,2832,4.78,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,09/02/2021,99531,55576,43955,119,2691,4.79,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,10/02/2021,102710,58053,44657,3179,2468,4.94,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,11/02/2021,110958,64674,46284,8248,2594,5.34,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,12/02/2021,119328,71332,47996,8370,2988,5.74,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,13/02/2021,120194,72010,48184,866,3026,5.78,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,14/02/2021,120209,72024,48185,15,3028,5.78,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,15/02/2021,120292,72098,48194,83,2983,5.79,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,16/02/2021,121413,73148,48265,1121,3126,5.84,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,17/02/2021,126874,78024,48850,5461,3452,6.1,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,18/02/2021,135477,85966,49511,8603,3503,6.52,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,19/02/2021,141715,91810,49905,6238,3198,6.82,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,20/02/2021,144222,94304,49918,2507,3433,6.94,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
SVN,21/02/2021,144222,94304,49918,0,3430,6.94,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik"
ZAF,16/02/2021,0,0,,,,0,Johnson&Johnson,Ministry of Health
ZAF,17/02/2021,,,,,1130,,Johnson&Johnson,Ministry of Health
ZAF,18/02/2021,2260,2260,2260,,1130,0,Johnson&Johnson,Ministry of Health
ZAF,19/02/2021,6524,6524,6524,4264,2175,0.01,Johnson&Johnson,Ministry of Health
ZAF,20/02/2021,10414,10414,10414,3890,2604,0.02,Johnson&Johnson,Ministry of Health
ZAF,21/02/2021,15388,15388,15388,4974,3078,0.03,Johnson&Johnson,Ministry of Health
ZAF,22/02/2021,23059,23059,23059,7671,3843,0.04,Johnson&Johnson,Ministry of Health
ESP,04/01/2021,82834,82834,,,,0.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,05/01/2021,139339,139339,,56505,56505,0.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,06/01/2021,,,,,45248,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,07/01/2021,207323,207323,,,41496,0.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,08/01/2021,277976,277976,,70653,48786,0.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,09/01/2021,,,,,47569,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,10/01/2021,,,,,46759,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,11/01/2021,406091,406091,,,46180,0.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,12/01/2021,488122,488122,,82031,49826,1.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,13/01/2021,581638,581638,,93516,58330,1.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,14/01/2021,676186,676186,,94548,66980,1.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,15/01/2021,768950,768950,,92764,70139,1.64,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,16/01/2021,,,,,70181,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,17/01/2021,,,,,70223,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,18/01/2021,897942,895627,2315,,70264,1.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,19/01/2021,966097,956756,9341,68155,68282,2.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,20/01/2021,1025937,1010295,15642,59840,63471,2.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,21/01/2021,1103301,1054245,49056,77364,61016,2.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
ESP,22/01/2021,1165825,1097369,68456,62524,56696,2.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
